country,year,gini_net,gini_net_se,gini_market,gini_market_se,rel_red,rel_red_se,abs_red,abs_red_se
"Belgium",2012,24.28453,.7586657,45.7472,1.943335,46.87537,1.400104,21.46267,1.42261
"Belgium",2013,24.35093,.8304002,45.5501,1.939033,46.49907,1.618477,21.19917,1.46837
"Belize",1993,55.54752,2.488531,58.70907,4.100446,,,,
"Belize",1994,55.63835,2.442985,58.57708,3.726373,,,,
"Belize",1995,55.53587,2.506442,58.62614,4.807657,,,,
"Belize",1996,53.65289,2.362752,56.26622,3.499661,,,,
"Belize",1997,51.5463,2.136967,54.27209,3.374801,,,,
"Belize",1998,49.41468,1.949608,51.78345,2.192992,,,,
"Belize",1999,47.99786,1.843034,50.61615,2.115797,,,,
"Benin",2003,36.24364,2.649097,41.5704,3.127766,,,,
"Benin",2004,35.79984,2.38768,41.20124,2.647364,,,,
"Benin",2005,35.35604,2.532928,40.83208,2.631322,,,,
"Benin",2006,34.91224,3.02685,40.46292,3.086889,,,,
"Bhutan",2003,46.83485,2.800562,53.66758,3.416359,,,,
"Bhutan",2004,45.76784,2.599515,52.21308,3.294683,,,,
"Bhutan",2005,44.70084,2.492775,50.75858,3.321255,,,,
"Bhutan",2006,42.5792,2.373172,48.13468,3.284799,,,,
"Bhutan",2007,40.45756,2.344747,45.51078,3.374184,,,,
"Bhutan",2008,38.36366,2.287107,43.54615,3.169031,,,,
"Bhutan",2009,38.49104,1.997797,43.55377,2.766979,,,,
"Bhutan",2010,38.61842,1.774924,43.56139,2.485569,,,,
"Bhutan",2011,38.7458,1.645703,43.56901,2.368208,,,,
"Bhutan",2012,38.87318,1.632526,43.57663,2.438695,,,,
"Bolivia",1968,51.18621,2.209029,55.07781,3.067921,,,,
"Bolivia",1989,46.00316,1.961531,49.13216,2.440925,,,,
"Bolivia",1990,44.92944,1.622278,47.8221,1.997159,,,,
"Bolivia",1991,45.41679,1.365992,48.23923,1.69179,,,,
"Bolivia",1992,45.90413,1.146959,48.65636,1.455505,,,,
"Bolivia",1993,48.02537,1.070759,50.88129,1.459742,,,,
"Bolivia",1994,49.89516,1.126147,52.91612,1.482771,,,,
"Bolivia",1995,51.76494,1.276884,54.95096,1.691301,,,,
"Bolivia",1996,53.63473,1.494391,56.98579,2.028922,,,,
"Bolivia",1997,53.32788,1.23292,56.63683,1.649219,,,,
"Bolivia",1998,54.12887,1.07114,57.38737,1.439211,,,,
"Bolivia",1999,54.92986,.9720058,58.13791,1.312912,,,,
"Bolivia",2000,56.47903,.916638,59.72008,1.322478,,,,
"Bolivia",2001,55.88932,.92534,59.04065,1.293932,,,,
"Bolivia",2002,55.70638,.9927699,58.99081,1.521555,,,,
"Bolivia",2003,54.7045,1.027567,58.02467,1.562733,,,,
"Bolivia",2004,53.70263,1.116295,57.05853,1.670834,,,,
"Bolivia",2005,53.2318,.9798186,56.46723,1.341349,,,,
"Bolivia",2006,52.04404,.8818128,55.18505,1.266522,,,,
"Bolivia",2007,50.87409,.8002704,53.80687,1.13523,,,,
"Bolivia",2008,49.36002,.7936306,52.13663,1.152628,,,,
"Bolivia",2009,47.16382,.7863077,49.7738,1.19312,,,,
"Bolivia",2010,45.7909,.7671113,48.28215,1.171013,,,,
"Bolivia",2011,44.41799,.7895024,46.7905,1.189852,,,,
"Bolivia",2012,44.02482,.8488232,46.30497,1.139772,,,,
"Bolivia",2013,44.45449,.8264924,46.69351,1.229354,,,,
"Bosnia and Herzegovina",1991,31.01643,1.854036,38.98607,2.605032,,,,
"Bosnia and Herzegovina",1992,30.67139,1.806957,38.86594,2.693253,,,,
"Bosnia and Herzegovina",1993,30.32636,1.77497,38.7458,2.834584,,,,
"Bosnia and Herzegovina",1994,29.98132,1.7589,38.62567,3.021582,,,,
"Bosnia and Herzegovina",1995,29.63629,1.759182,38.50554,3.246364,,,,
"Bosnia and Herzegovina",1996,29.29125,1.77581,38.3854,3.501661,,,,
"Bosnia and Herzegovina",1997,28.94622,1.808332,38.26527,3.781299,,,,
"Bosnia and Herzegovina",1998,28.60118,1.855912,38.14513,4.080275,,,,
"Bosnia and Herzegovina",1999,28.25615,1.917431,38.025,4.394644,,,,
"Bosnia and Herzegovina",2000,27.91111,1.991596,37.90487,4.721333,,,,
"Bosnia and Herzegovina",2001,27.56608,2.077054,37.78473,5.057955,,,,
"Bosnia and Herzegovina",2002,30.12489,2.073574,40.38396,4.904141,,,,
"Bosnia and Herzegovina",2003,32.68369,2.173761,42.9832,4.994568,,,,
"Bosnia and Herzegovina",2004,37.44861,2.270763,46.77529,5.590889,,,,
"Bosnia and Herzegovina",2005,35.66054,2.448265,46.69491,5.376179,,,,
"Bosnia and Herzegovina",2006,35.51733,2.613448,47.12222,5.481329,,,,
"Bosnia and Herzegovina",2007,35.37412,2.913777,47.54953,5.839963,,,,
"Botswana",1985,51.18361,3.547918,58.33425,4.248438,,,,
"Botswana",1986,49.93776,3.03252,57.25029,3.362986,,,,
"Botswana",1987,50.82821,2.884102,58.15841,3.317706,,,,
"Botswana",1988,51.71865,2.774724,59.06652,3.343582,,,,
"Botswana",1989,52.60909,2.709119,59.97464,3.439007,,,,
"Botswana",1990,53.49953,2.69049,60.88276,3.598453,,,,
"Botswana",1991,54.38997,2.719804,61.79088,3.813899,,,,
"Botswana",1992,55.28041,2.795552,62.699,4.076474,,,,
"Botswana",1993,56.17085,2.914115,63.60712,4.377708,,,,
"Botswana",1994,51.52941,2.521665,58.84433,3.555535,,,,
"Botswana",1995,51.38518,2.440511,58.76766,3.466145,,,,
"Botswana",1996,51.24095,2.386579,58.69099,3.396677,,,,
"Botswana",1997,51.09672,2.361735,58.61432,3.34837,,,,
"Botswana",1998,50.95248,2.366896,58.53765,3.322147,,,,
"Botswana",1999,50.80825,2.401869,58.46098,3.318532,,,,
"Botswana",2000,50.66402,2.465384,58.38431,3.337599,,,,
"Botswana",2001,50.51979,2.555314,58.30764,3.378964,,,,
"Botswana",2002,50.37556,2.66899,58.23096,3.441822,,,,
"Botswana",2003,50.23133,2.803526,58.1543,3.525024,,,,
"Botswana",2004,50.26838,2.786897,57.86434,3.824491,,,,
"Botswana",2005,50.30543,2.860492,57.57438,4.231062,,,,
"Brazil",1960,50.45593,2.015373,52.66877,2.987517,,,,
"Brazil",1970,53.95527,1.71085,61.30824,2.415435,,,,
"Brazil",1972,53.13474,1.561279,59.32559,2.189837,,,,
"Brazil",1974,51.94524,1.535784,57.39557,2.058562,,,,
"Brazil",1976,52.18469,1.50289,57.74171,2.190196,,,,
"Brazil",1977,52.11848,1.444498,58.42889,2.298589,,,,
"Brazil",1978,50.99609,1.4992,58.32761,2.349297,,,,
"Brazil",1979,49.97146,1.327543,57.87544,2.246765,,,,
"Brazil",1980,49.24559,1.253897,57.74696,2.503904,,,,
"Brazil",1981,49.0252,.8984718,56.40684,1.986217,,,,
"Brazil",1982,49.25488,.7383326,56.09977,1.907216,,,,
"Brazil",1983,48.99419,.5935755,54.69749,1.430819,,,,
"Brazil",1984,49.19339,.5732309,54.8044,1.413628,,,,
"Brazil",1985,49.09843,.5862532,54.73322,1.511573,10.25106,1.711285,5.634785,1.077923
"Brazil",1986,49.96833,.5849329,55.50804,1.671724,9.924337,1.959272,5.539709,1.231789
"Brazil",1987,50.83415,.6369236,56.63937,1.780901,10.18946,2.030903,5.805214,1.3062
"Brazil",1988,52.04995,.6769418,57.48311,1.837832,9.388438,2.124509,5.433158,1.350264
"Brazil",1989,52.77635,.7239552,58.41867,1.80872,9.601501,2.01156,5.642316,1.312834
"Brazil",1990,52.49209,.790686,57.13552,1.728784,8.074452,1.970843,4.643434,1.230112
"Brazil",1991,51.92549,.8511407,56.19336,1.617443,7.551099,1.831882,4.267876,1.115317
"Brazil",1992,51.35888,.947866,55.2512,1.591405,7.001503,1.964418,3.892318,1.157318
"Brazil",1993,51.35687,.9297101,55.52493,1.328009,7.481962,1.577301,4.168063,.9367809
"Brazil",1994,51.50354,.9006323,55.58085,1.182802,7.32124,1.196327,4.07731,.7139843
"Brazil",1995,51.65021,.9278017,55.63677,1.101812,7.155359,1.111716,3.986557,.6561879
"Brazil",1996,51.1246,.9598191,55.84662,1.152501,8.44421,1.194239,4.722022,.7178582
"Brazil",1997,51.17907,.9290764,55.90998,1.267839,8.445271,1.206607,4.730912,.7428955
"Brazil",1998,50.55544,.9128216,56.36589,1.366015,10.28623,1.385302,5.810457,.8823836
"Brazil",1999,50.81871,.72606,56.87787,1.334992,10.62748,1.345411,6.059162,.8814137
"Brazil",2000,50.69208,.6128135,57.34578,1.1036,11.5874,.9902211,6.653702,.6722603
"Brazil",2001,50.56546,.5433834,57.8137,.9226857,12.52733,.8226578,7.248242,.565384
"Brazil",2002,50.02766,.5407042,57.64383,.7791764,13.2072,.647872,7.616165,.4413313
"Brazil",2003,49.84881,.5327986,57.42698,.7573971,13.19132,.6331996,7.578173,.4297305
"Brazil",2004,49.37204,.4459444,56.84624,.6388004,13.14465,.5201464,7.474207,.3524688
"Brazil",2005,49.04671,.3053564,56.34418,.4243621,12.95016,.3403556,7.297469,.2274192
"Brazil",2006,48.69719,.1086152,55.71101,.1072794,12.58957,.1581377,7.013825,.0929005
"Brazil",2007,48.13359,.1365358,55.3689,.1641842,13.06733,.1327599,7.235312,.083249
"Brazil",2008,47.49876,.118955,54.89586,.1299438,13.47472,.1298366,7.397102,.0770691
"Brazil",2009,46.71405,.1106956,54.32737,.0991608,14.01369,.1892051,7.613327,.107994
"Brazil",2010,46.36529,.1040104,54.31178,.0937854,14.63122,.1314051,7.946484,.0734658
"Brazil",2011,46.01654,.1295854,54.29618,.1129579,15.24897,.1910112,8.279641,.1077752
"Brazil",2012,45.57889,.1833628,54.18242,.212975,15.8785,.2416951,8.603523,.1457172
"Brazil",2013,45.00649,.1344154,53.89089,.1062823,16.4859,.1926941,8.884404,.105893
"Brazil",2014,46.0127,.7676993,54.81591,1.081531,16.04099,1.536855,8.803212,.9578359
"Bulgaria",1960,21.66289,1.74079,25.94828,2.063591,,,,
"Bulgaria",1962,20.09459,1.477961,24.27595,1.835639,,,,
"Bulgaria",1963,18.71107,1.27785,23.23117,1.541174,,,,
"Bulgaria",1965,17.81742,1.132411,22.40637,1.450778,,,,
"Bulgaria",1967,15.73678,.9278911,19.76416,1.221015,,,,
"Bulgaria",1968,14.76004,.8442953,18.52584,1.100086,,,,
"Bulgaria",1969,15.52581,.9077089,19.44123,1.076792,,,,
"Bulgaria",1970,15.8656,.8761877,19.82253,1.097222,,,,
"Bulgaria",1971,16.4814,.9424313,20.57479,1.129203,,,,
"Bulgaria",1972,16.5007,.9136524,20.61887,1.183986,,,,
"Bulgaria",1973,16.04642,.9396824,20.05157,1.154404,,,,
"Bulgaria",1974,15.65078,.9293639,19.56735,1.118023,,,,
"Bulgaria",1975,16.93784,1.02887,21.12411,1.174999,,,,
"Bulgaria",1976,19.10152,1.156614,23.77686,1.30264,,,,
"Bulgaria",1977,21.62557,1.30418,26.91014,1.505574,,,,
"Bulgaria",1978,23.07635,1.501934,28.39825,1.616871,,,,
"Bulgaria",1979,22.58397,1.518259,27.59302,1.545191,,,,
"Bulgaria",1980,21.92721,1.731271,26.2375,1.521124,,,,
"Bulgaria",1981,20.69039,1.711702,24.48696,1.395495,,,,
"Bulgaria",1982,20.95109,1.834113,24.61186,1.43257,,,,
"Bulgaria",1983,21.55136,1.887824,25.34765,1.39688,,,,
"Bulgaria",1984,21.14975,1.847825,24.87274,1.37637,,,,
"Bulgaria",1985,20.93298,1.830655,24.61436,1.366817,,,,
"Bulgaria",1986,19.47692,1.602087,22.81181,1.303234,,,,
"Bulgaria",1987,19.24362,1.47983,22.34941,1.274344,,,,
"Bulgaria",1988,18.80985,1.290691,21.96764,1.294015,,,,
"Bulgaria",1989,19.95838,1.149529,23.23675,1.73379,,,,
"Bulgaria",1990,19.80006,1.10329,24.31519,1.702585,,,,
"Bulgaria",1991,22.7472,1.193882,30.77011,3.728062,,,,
"Bulgaria",1992,23.73002,1.323016,32.43603,2.365572,,,,
"Bulgaria",1993,24.90463,1.281624,35.39994,3.035507,29.36679,4.008918,10.49532,2.173618
"Bulgaria",1994,26.46392,1.417748,36.07106,2.968948,26.3835,3.917075,9.607138,2.042956
"Bulgaria",1995,27.66032,1.390142,37.6451,3.191262,26.23307,4.170349,9.984772,2.271598
"Bulgaria",1996,28.97846,1.410381,37.55306,2.964552,22.58581,3.872388,8.574601,2.02311
"Bulgaria",1997,27.98379,1.212633,36.81884,2.714808,23.77592,3.598781,8.835053,1.885534
"Bulgaria",1998,27.77466,1.237543,36.40322,2.932578,23.42135,4.132045,8.628557,2.103382
"Bulgaria",1999,25.29321,1.14994,33.81304,2.400147,25.02251,3.129522,8.519832,1.568015
"Bulgaria",2000,25.17989,1.18041,33.67382,2.496135,25.02785,3.281133,8.493927,1.607255
"Bulgaria",2001,25.23733,1.217444,33.02444,2.472155,23.3756,3.371397,7.787104,1.586883
"Bulgaria",2002,27.38626,1.224636,35.73071,3.062879,23.02129,4.332681,8.344446,2.137312
"Bulgaria",2003,29.32931,1.294501,37.77353,3.634589,21.86133,5.577486,8.444217,2.717778
"Bulgaria",2004,30.61283,1.313872,40.5461,3.980221,24.0063,5.425439,9.933279,3.029135
"Bulgaria",2005,30.53721,1.280993,41.11384,3.587859,25.36599,4.521681,10.57663,2.635122
"Bulgaria",2006,30.49785,1.385331,42.20559,3.347238,27.49125,3.719127,11.70774,2.38593
"Bulgaria",2007,30.11412,1.367415,41.59011,3.020703,27.39545,3.432887,11.47599,2.1183
"Bulgaria",2008,30.83364,1.427526,41.91691,2.901433,26.28094,3.009297,11.08327,1.896658
"Bulgaria",2009,31.12954,1.39733,41.50695,3.027141,24.80221,3.293515,10.37741,1.971969
"Bulgaria",2010,31.77451,1.402565,41.80113,2.923819,23.80299,3.167854,10.02663,1.85973
"Bulgaria",2011,31.88058,1.393177,41.99438,3.020913,23.88131,3.322558,10.1138,1.938887
"Bulgaria",2012,32.75425,1.439505,43.16134,2.978923,23.93392,3.161751,10.40709,1.930952
"Bulgaria",2013,32.80136,1.472353,43.33853,3.056899,24.12528,3.325441,10.53718,2.037389
"Bulgaria",2014,33.66039,1.586739,44.27666,3.145335,23.78317,3.583641,10.61627,2.19913
"Burkina Faso",1994,44.88425,2.749561,51.33449,3.47234,,,,
"Burkina Faso",1995,41.8786,2.475089,47.83291,3.253679,,,,
"Burkina Faso",1996,44.54952,2.390555,50.79841,3.150287,,,,
"Burkina Faso",1997,47.22044,2.588589,53.7639,3.440259,,,,
"Burkina Faso",1998,49.89135,3.014,56.7294,4.039758,,,,
"Burkina Faso",1999,51.2063,3.097572,57.99034,4.124983,,,,
"Burkina Faso",2000,49.56476,2.645701,56.32638,3.62918,,,,
"Burkina Faso",2001,47.92323,2.305687,54.66241,3.288088,,,,
"Burkina Faso",2002,46.2817,2.131742,52.99845,3.152333,,,,
"Burkina Faso",2003,44.64016,2.164285,51.33448,3.247769,,,,
"Burkina Faso",2004,43.82268,2.174444,50.33971,3.033693,,,,
"Burkina Faso",2005,43.0052,2.246965,49.34494,2.907512,,,,
"Burkina Faso",2006,42.18772,2.376144,48.35017,2.880799,,,,
"Burkina Faso",2007,41.37024,2.553398,47.3554,2.95625,,,,
"Burkina Faso",2008,40.55276,2.76951,46.36063,3.126479,,,,
"Burkina Faso",2009,39.73528,3.01614,45.36585,3.377184,,,,
"Burundi",1992,32.65964,2.602454,37.6488,2.813195,,,,
"Burundi",1993,33.63548,2.465414,38.84302,2.644632,,,,
"Burundi",1994,34.61133,2.430021,40.03725,2.5869,,,,
"Burundi",1995,35.58718,2.500596,41.23148,2.64726,,,,
"Burundi",1996,36.56302,2.668744,42.4257,2.818134,,,,
"Burundi",1997,37.53887,2.917645,43.61993,3.08119,,,,
"Burundi",1998,38.51471,3.228676,44.81416,3.415193,,,,
"Burundi",1999,37.72566,3.029597,43.93307,3.132443,,,,
"Burundi",2000,36.93661,2.85815,43.052,2.880875,,,,
"Burundi",2001,36.14756,2.719566,42.17092,2.66932,,,,
"Burundi",2002,35.35852,2.619066,41.28984,2.507926,,,,
"Burundi",2003,34.56947,2.561137,40.40876,2.406803,,,,
"Burundi",2004,33.78042,2.548685,39.52768,2.373666,,,,
"Burundi",2005,32.99137,2.582366,38.6466,2.411322,,,,
"Burundi",2006,32.20232,2.66043,37.76553,2.516593,,,,
"Cambodia",1994,39.27193,2.384183,43.83489,2.93674,,,,
"Cambodia",1995,40.11317,2.165369,44.79298,2.614687,,,,
"Cambodia",1996,40.95442,2.170828,45.75108,2.634569,,,,
"Cambodia",1997,41.79566,2.399029,46.70918,2.989572,,,,
"Cambodia",1998,41.90268,2.246014,46.863,2.832856,,,,
"Cambodia",1999,42.0097,2.135303,47.01682,2.738863,,,,
"Cambodia",2000,42.11671,2.073681,47.17064,2.714117,,,,
"Cambodia",2001,42.22374,2.065548,47.32446,2.760482,,,,
"Cambodia",2002,42.33075,2.111521,47.47828,2.874517,,,,
"Cambodia",2003,42.43777,2.208224,47.6321,3.048639,,,,
"Cambodia",2004,42.54479,2.349401,47.78592,3.273273,,,,
"Cambodia",2005,42.23634,2.084501,47.36073,2.78238,,,,
"Cambodia",2006,41.92788,1.980381,46.93555,2.485713,,,,
"Cambodia",2007,41.61943,2.061548,46.51036,2.454731,,,,
"Cambodia",2008,39.96332,1.963346,44.61098,2.308411,,,,
"Cambodia",2009,39.51744,1.943552,44.0824,2.272047,,,,
"Cameroon",1983,47.42376,3.82132,54.38695,4.33002,,,,
"Cameroon",1996,43.4805,3.465184,49.69379,3.974551,,,,
"Cameroon",1997,42.86979,3.051565,49.1229,3.477103,,,,
"Cameroon",1998,42.25908,2.682195,48.55201,3.036819,,,,
"Cameroon",1999,41.64836,2.377786,47.98112,2.682002,,,,
"Cameroon",2000,41.03764,2.1659,47.41022,2.450067,,,,
"Cameroon",2001,40.42693,2.075079,46.83934,2.377259,,,,
"Cameroon",2002,41.57064,2.539855,48.06202,2.642926,,,,
"Cameroon",2003,40.82287,2.382071,47.06679,2.603993,,,,
"Cameroon",2004,40.07509,2.333014,46.07156,2.682638,,,,
"Cameroon",2005,39.32731,2.39936,45.07633,2.86921,,,,
"Cameroon",2006,38.57954,2.572196,44.0811,3.144555,,,,
"Cameroon",2007,37.83176,2.832093,43.08587,3.487713,,,,
"Canada",1965,20.55288,.9622147,30.28769,1.178295,,,,
"Canada",1967,22.71056,.7807783,30.23043,1.125646,,,,
"Canada",1969,27.68158,.4828671,32.96492,.9545243,,,,
"Canada",1971,31.61707,.1686672,41.05027,.3185425,,,,
"Canada",1972,30.39547,.3354253,39.74086,.4269164,,,,
"Canada",1973,29.37879,.4151148,38.67877,.4874005,,,,
"Canada",1974,29.08212,.3235973,38.59452,.3798704,,,,
"Canada",1975,28.91833,.184993,38.90298,.2111563,25.66467,.4377575,9.984655,.1967276
"Canada",1976,28.56765,.2071605,38.16584,.2716025,25.14828,.256209,9.598192,.1301266
"Canada",1977,28.24969,.2121953,37.71452,.300897,25.09504,.3198175,9.464831,.1647224
"Canada",1978,28.10497,.2384103,37.75829,.3229969,25.56511,.3754748,9.653322,.1850016
"Canada",1979,27.88821,.2164267,37.67258,.3062319,25.97097,.3749837,9.784372,.1871664
"Canada",1980,28.10469,.2092501,38.13441,.2834395,26.30014,.354423,10.02972,.174112
"Canada",1981,28.44444,.2333017,38.48465,.3082258,26.08657,.6005595,10.04021,.2786945
"Canada",1982,28.45465,.1875005,39.4866,.2833542,27.93756,.3021478,11.03196,.168995
"Canada",1983,28.55826,.1786213,40.33895,.3027645,29.20309,.2866556,11.78069,.1802511
"Canada",1984,28.40622,.1908851,40.6829,.3069529,30.17559,.2692392,12.27668,.1725783
"Canada",1985,28.25655,.2038883,40.8638,.3261341,30.85095,.2698357,12.60725,.1783297
"Canada",1986,27.94367,.2494773,40.85615,.3654918,31.60361,.3945796,12.91248,.2264444
"Canada",1987,27.68971,.3654869,40.93535,.5248842,32.3524,.8575662,13.24564,.4540811
"Canada",1988,27.46538,.2543754,40.95635,.3705347,32.93881,.4032604,13.49097,.2324202
"Canada",1989,27.35086,.220612,41.12038,.3355854,33.48516,.3017219,13.76952,.1906456
"Canada",1990,27.59443,.2238511,41.82037,.3357447,34.01586,.3562237,14.22594,.2147494
"Canada",1991,27.9584,.299896,42.69492,.4083452,34.51284,.7104432,14.73652,.3876683
"Canada",1992,28.05155,.2064893,43.1766,.3297892,35.02962,.3470353,15.12505,.2230766
"Canada",1993,28.22822,.166165,43.93567,.2657888,35.7505,.2409666,15.70744,.1654215
"Canada",1994,28.41533,.1488242,44.90797,.1970954,36.72477,.340323,16.49264,.195665
"Canada",1995,28.78607,.1590449,44.96635,.2528471,35.98267,.2232071,16.18028,.1564225
"Canada",1996,29.05451,.1665528,45.15409,.2626533,35.65433,.2250925,16.09958,.1588181
"Canada",1997,29.1204,.1954218,45.13773,.289144,35.48427,.4140257,16.01733,.2505837
"Canada",1998,30.99881,.2986756,47.32675,.2961002,34.50021,.5109923,16.32794,.2694537
"Canada",1999,31.13529,.2484022,46.69657,.2539415,33.32444,.3557663,15.56128,.1790479
"Canada",2000,31.6056,.3361478,46.37627,.3143839,31.84899,.6321885,14.77066,.3238211
"Canada",2001,31.50725,.2320682,46.52047,.2742713,32.27216,.3300802,15.01322,.1829329
"Canada",2002,31.56047,.2013649,46.66453,.2852276,32.36693,.2652915,15.10406,.1720488
"Canada",2003,31.70772,.2087072,46.87529,.2811494,32.35707,.2498647,15.16757,.1580569
"Canada",2004,31.96598,.299031,47.19743,.3270293,32.27099,.5388049,15.23145,.2952383
"Canada",2005,31.79775,.2236754,47.04159,.2922143,32.40488,.2646948,15.24384,.1631175
"Canada",2006,31.69657,.2251665,46.9846,.270401,32.53849,.2565433,15.28803,.1443885
"Canada",2007,31.58701,.2785792,46.92355,.2889683,32.68347,.515947,15.33654,.2770287
"Canada",2008,31.5701,.2429066,47.16114,.2999488,33.05915,.2728623,15.59104,.1589542
"Canada",2009,31.58571,.2611619,47.45126,.3204734,33.43547,.3196238,15.86555,.1858432
"Canada",2010,31.66718,.3433916,47.86032,.3715939,33.83334,.6023842,16.19314,.3340871
"Canada",2011,31.48511,.3663152,47.5061,.5607099,33.72187,.5254248,16.02099,.3634556
"Canada",2012,31.40504,.4838902,47.32173,.8005338,33.62768,.877857,15.91668,.5992038
"Canada",2013,31.35408,.5451558,47.28461,.9518087,33.67786,1.125458,15.93053,.7654397
"Cape Verde",1989,49.90097,4.050094,56.8867,5.03511,,,,
"Cape Verde",1990,50.29563,3.848687,57.34265,4.819761,,,,
"Cape Verde",1991,50.69028,3.663453,57.7986,4.623008,,,,
"Cape Verde",1992,51.08493,3.496963,58.25455,4.447319,,,,
"Cape Verde",1993,51.47958,3.352012,58.7105,4.295278,,,,
"Cape Verde",1994,51.87424,3.231498,59.16645,4.169476,,,,
"Cape Verde",1995,52.26889,3.138238,59.6224,4.072343,,,,
"Cape Verde",1996,52.66354,3.074714,60.07835,4.005965,,,,
"Cape Verde",1997,53.05819,3.042788,60.5343,3.971886,,,,
"Cape Verde",1998,53.45285,3.043455,60.99025,3.970936,,,,
"Cape Verde",1999,53.8475,3.076694,61.4462,4.003139,,,,
"Cape Verde",2000,54.24215,3.14147,61.90215,4.067708,,,,
"Cape Verde",2001,54.6368,3.235891,62.3581,4.163138,,,,
"Cape Verde",2002,52.87796,2.595692,60.75517,3.596376,,,,
"Cape Verde",2003,51.87333,2.628698,59.32528,3.775975,,,,
"Cape Verde",2004,50.86871,3.036479,57.89538,4.374041,,,,
"Cape Verde",2005,49.86408,3.697037,56.46548,5.249445,,,,
"Cayman Islands",2007,38.96589,3.238776,45.20804,3.17548,,,,
"Central African Republic",1992,54.84067,3.703089,63.08572,4.135835,,,,
"Central African Republic",1993,52.5113,2.853731,60.84093,3.656722,,,,
"Central African Republic",1994,51.48353,2.805129,59.65974,3.484849,,,,
"Central African Republic",1995,50.45576,2.784879,58.47855,3.334539,,,,
"Central African Republic",1996,49.428,2.7936,57.29736,3.208826,,,,
"Central African Republic",1997,48.40023,2.831022,56.11616,3.110692,,,,
"Central African Republic",1998,47.37247,2.896035,54.93497,3.042807,,,,
"Central African Republic",1999,46.3447,2.986836,53.75378,3.00722,,,,
"Central African Republic",2000,45.31694,3.101161,52.57258,3.005079,,,,
